id,event_type,event_cause,address,latitude,longitude,junction,zone,corridor,start_datetime,end_datetime,requires_road_closure,priority,direction,status,description,police_station,closed_datetime,resolved_datetime,created_by_id,duration_min,start_hour
FKID007013,planned,public_event,"Chord Road, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",12.9730708,77.5389574,VijayanagarBusStandJunction,West Zone 2,West of Chord Road,,2023-12-19 03:28:46+00:00,False,High,unknown,closed,Break down,Vijayanagara,,,FKUSR01833,,
FKID007016,planned,construction,"Dr MH Ambarish Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9836352,77.5773592,SubbannaJunction,Central Zone 2,Non-corridor,,2023-12-19 05:35:46+00:00,False,Low,unknown,closed,White tapping work progress on old [PERSON]  traffic slow movements towards race view jn,High ground,,,FKUSR00742,,
FKID007027,planned,construction,"13th Cross Road, Sector 6, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.9161461,77.6328869,5thMainHSR,South Zone 2,ORR East 1,,2023-12-19 06:11:46+00:00,True,High,unknown,closed,[LOCATION] work prograss traffic slow moving silkboard towards 14th main service road sir,HSR Layout,,,FKUSR01838,,
FKID007135,planned,construction,"Bellary Road, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.0462699,77.5912839,HebbalFlyoverJunc,North Zone 1,Bellary Road 1,,2023-12-22 13:03:46+00:00,False,High,unknown,closed,ಟ್ರಾಫಿಕ್ ಗೆ ಯಾವುದೇ [PERSON] ಇರುವುದಿಲ್ಲ ಹೆಬ್ಬಾಳ ಡೌನ್ ರಾಂಪ್ ದಿಂದ ಕೆಂಪಾಪುರ ಕಡೆಗೆ,Kodigehalli,,,FKUSR00005,,
FKID007137,planned,construction,"Srinivagilu Main Road, Kapila Block, National Games Village, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)",12.9497527,77.6205634,BucheryJunction,Central Zone 1,Non-corridor,,2024-01-19 23:41:46+00:00,True,Low,unknown,closed,White tapping construction 🚧,Adugodi,,,FKUSR00066,,
FKID007161,planned,procession,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",12.9738689,77.5662785,LeprosyhospitalJunc,Central Zone 2,Magadi Road,,2023-12-23 23:05:46+00:00,False,High,unknown,closed,Towards [PERSON] mill sir,Magadi Road,,,FKUSR00072,,
FKID007173,planned,public_event,"Vatal Nagaraj Road Underpass, Gopalpura, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560023, India",12.98205505,77.56489837,KarnatakaBhavanJunction,Central Zone 2,Non-corridor,2023-12-27 02:05:46+00:00,2023-12-27 10:05:46+00:00,True,Low,unknown,closed,"[LOCATION] parameshwari
[PERSON] at [LOCATION] road, magadi
road near hunasemar
(arogya soudha) junction",Magadi Road,,,FKUSR00009,480.0,2.0
FKID007176,planned,construction,"BB Road, Nehru Nagar Extension, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",13.0984757,77.5969049,SantheCircle,North Zone 2,Bellary Road 2,,2023-12-25 05:21:46+00:00,False,High,unknown,closed,[PERSON] work going on Sir,Yelahanka,,,FKUSR00612,,
FKID007191,planned,procession,"Hennur Main Road, St. Thomas Town, Cooke Town, Maruthi Seva Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560084, India",13.00398224,77.61968747,HennurRd-DavisRdJunction,North Zone 1,Airport New South Road,2023-12-24 12:05:46+00:00,2024-01-22 11:35:46+00:00,False,High,unknown,closed,Slow moving vehicles due to white topping,Pulikeshinagar(F.Town),,,FKUSR00009,41730.0,12.0
FKID007213,planned,procession,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",12.9740557,77.5662098,LeprosyhospitalJunc,Central Zone 2,Magadi Road,,2023-12-26 03:25:46+00:00,True,High,unknown,closed,[PERSON] mill to hunasemara junction sir,Magadi Road,,,FKUSR00072,,
FKID007215,planned,procession,"8th Cross Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",12.9992699,77.5715185,KCG HospitalJunction,Central Zone 2,Non-corridor,,2023-12-26 03:35:46+00:00,True,Low,unknown,closed,ಸಂಪಿಗೆ [PERSON] ಅಡ್ಡರಸ್ತೆಯಿಂದ ಸಂಪಿಗೆ ರಸ್ತೆ 18ನೇ ರಸ್ತೆ ವರೆಗೂ ರಸ್ತೆಯನ್ನು ಬಂದ್ಮಾಡಲಾಗಿದೆ ಕಾಡು ಮಲ್ಲೇಶ್ವರ ದೇವಾಲಯದ ಬ್ರಹ್ಮ ರಥೋತ್ಸವ ಬರುತ್ತಿದ್ದು ಮಧ್ಯಾಹ್ನ 3:30 ರಿಂದ ರಾತ್ರಿ 10:00 ವರೆಗೂ ರಸ್ತೆಯನ್ನು ಬಂದ್ ಮಾಡಿ ಯಶವಂತಪುರ ಮಾರ್ಗವಾಗಿ ಚಲಿಸುವ ವಾಹನಗಳಿಗೆ ಬದಲಿ ಮಲ್ಲೇಶ್ವರಂ 90 ರೂಟನ್ನು ಚಲಿಸಲು ಮಾರ್ಗ ನೀಡಲಾಗಿದೆ,Malleshwaram,,,FKUSR01049,,
FKID007237,planned,construction,"Sri Narsimha Rao Road, Sri Narasimharaja Square, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",12.9670407,77.588336,HudsonCircle,Central Zone 2,Mysore Road,,2023-12-26 22:50:46+00:00,True,High,unknown,closed,,Halasuru Gate,,,FKUSR00965,,
FKID007244,planned,construction,"MBT Road, Nagawara Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.0403572,77.623926,Nagavara-ORR Junction,North Zone 1,Hennur Main Road,,2023-12-31 04:10:46+00:00,False,High,unknown,closed,ನಮಸ್ತೆ ಸರ್ ನಾಗವಾರ ಜಂಕ್ಷನ್ ಟುವಾರ್ಡ್ಸ್ ವೀರಣ್ಣ ಪಾಳ್ಯ ಸರ್ವಿಸ್ ರಸ್ತೆಯಲ್ಲಿ ಬಿಪಿಎಂಪಿ ಕೆಲಸ ನಡೆಯುತ್ತಿದ್ದು ಸಿಮೆಂಟ್ ಪೈಪ್ಗಳನ್ನು ರಸ್ತೆಯಲ್ಲಿ ಕೂಡಿ ಹಾಕಿದ್ದು ಒನ್ ಸೈಡ್ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ಆಗುತ್ತಿರುತ್ತದೆ ಸರ್,Hennuru,,,FKUSR00310,,
FKID007248,planned,procession,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",12.9742147,77.5662877,LeprosyhospitalJunc,Central Zone 2,Magadi Road,,2023-12-27 09:29:46+00:00,True,High,unknown,closed,[PERSON] mill to [LOCATION],Magadi Road,2023-12-27 05:31:14.797066+00:00,,FKUSR00072,,
FKID007249,planned,procession,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",12.9741263,77.5662671,LeprosyhospitalJunc,Central Zone 2,Magadi Road,,2023-12-27 09:50:46+00:00,True,High,unknown,closed,[PERSON] mill to [LOCATION],Magadi Road,,,FKUSR00072,,
FKID007340,planned,construction,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",13.1909485,77.6460691,SadahalliGateJunc(AirportRd),unknown,Bellary Road 2,,2023-12-30 06:05:46+00:00,False,High,unknown,closed,,Chikkajala,2023-12-30 02:46:11.398740+00:00,,FKUSR00666,,
FKID007408,planned,procession,"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",13.0018733,77.570975,Geethanjali jn,West Zone 2,Non-corridor,,2024-01-01 15:06:46+00:00,False,Low,unknown,closed,ಮಲ್ಲೇಶ್ವರಂ ವೇಣುಗೋಪಾಲಸ್ವಾಮಿ ರಥವು ಸಂಪಿಗೆ ರಸ್ತೆ 11ನೇ ಅಡ್ಡರಸ್ತೆಯಿಂದ ಏಕಮುಖ ಮಾರ್ಗವಾಗಿ ಸಂಪಿಗೆ ರಸ್ತೆ ಆರನೇ ಅಡ್ಡರಸ್ತೆಯಲ್ಲಿ ಬಲತಿರುವ ಪಡೆದು ಮಾರ್ಗೋಸ್ ರಸ್ತೆ 11ನೇ ಅಡ್ಡರಸ್ತೆ ಬರೆದು ಏಕಮುಖವಾಗಿ ಚಲಿಸಿ ದೇವಸ್ಥಾನದ ಒಳಗಡೆ ಪ್ರವೇಶಿಸುತ್ತದೆ ಮಲ್ಲೇಶ್ವರಂ ನಿಂದ ಟುವರ್ಡ್ ಯಶವಂತಪುರ ಒಂದು ಸೈಡ್ ಅನ್ನು ವೆಹಿಕಲ್ ಬಿಡಲಾಗುತ್ತದೆ ಟ್ರಾಫಿಕ್ ಗೆ ಯಾವುದೇ ರೀತಿ ತೊಂದರೆ ಆಗಿರುವುದಿಲ್ಲ,Malleshwaram,,,FKUSR01049,,
FKID007415,planned,construction,"ನಾಗವಾರ ಮುಖ್ಯ ರಸ್ತೆ, ನಾಗವಾರ, ಹೆಣ್ಣೂರು, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560045, India",13.03978542,77.62423396,Nagavara-ORR Junction,North Zone 1,Hennur Main Road,2023-12-29 12:05:46+00:00,2024-01-27 11:35:46+00:00,True,High,unknown,closed,"White Topping Work from [LOCATION] to [LOCATION], [LOCATION].",K.G. Halli,,,FKUSR00009,41730.0,12.0
FKID007425,planned,construction,"Padmasri CK Venkata Ramaiah Road, Block 3, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.0351175,77.5677308,ISRO Junction-NewBEL Rd,West Zone 2,Non-corridor,,2024-01-02 12:46:46+00:00,False,Low,unknown,closed,ಒಳ ಚರಂಡಿ ಕಾಮಗಾರಿ ಮಾಡುತ್ತಿರುತಾರೆ ಸರ್.,Sadashivanagar,,,FKUSR00510,,
FKID007450,planned,protest,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",12.9666312,77.6094453,MotherTeressaCircle,Central Zone 1,Mysore Road,,2024-01-03 07:57:46+00:00,False,High,unknown,closed,,Ashok Nagar,2024-01-03 08:27:02.045936+00:00,,FKUSR01327,,
FKID007487,planned,public_event,"Binny Mill Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",12.9688074,77.5679985,BinnyMillJunction,Central Zone 2,Non-corridor,,2024-01-04 23:05:46+00:00,True,Low,unknown,closed,"ವರಪ್ರಸಾದ ಆಂಜಿನೇಯ ಸ್ವಾಮಿ ಟೆಂಪಲ್ ಓಪನಿಂಗ್ ಸರ್, ರಾಯನ ರೋಡ್ jn  traffic slow moving sir..",Chamarajpet,,,FKUSR00055,,
FKID007525,planned,construction,"Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.04176,77.6118519,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,,2024-01-05 18:27:46+00:00,True,High,unknown,closed,BWSSB work is in progress near [LOCATION] satkar hotel,K.G. Halli,,,FKUSR00304,,
FKID007538,planned,construction,"Sir M Vishveshwarya Circle, Dr GP Rajarathnam Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",13.0454642,77.5565508,BEL Circle,North Zone 1,ORR North 2,,2024-01-06 07:13:46+00:00,False,High,unknown,closed,BBMP white taping road construction processing,Jalahalli,,,FKUSR01357,,
FKID007554,planned,construction,"1st Cross Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",12.9275533,77.6212967,KoramangalaWaterTankJunc,South Zone 2,IRR(Thanisandra road),,2024-01-06 21:15:46+00:00,False,High,unknown,closed,Water tank towards BDA flyover work is in progress vehicle movement became slow,Adugodi,,,FKUSR01172,,
FKID007560,planned,construction,"Domlur Inner Ring Road, BDA Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",12.9314883,77.62259614,BDA Junctio-Koramangala,South Zone 2,IRR(Thanisandra road),,2024-01-07 02:05:46+00:00,True,High,unknown,closed,"ನಮಸ್ತೆ ಸರ್ 
ಕೋರಮಂಗಲ ಬಿಡಿಎ ಜಂಕ್ಷನ್ ನಿಂದ ವಾಟರ್ ಟ್ಯಾಂಕ್ ಜಂಕ್ಷನ್ ಕಡೆಗೆ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ಪ್ಲೇ ಓವರ್ ಕಾಮಗಾರಿಗಾಗಿ ಮರ ಕಡಿಯುತ್ತಿರುವುದರಿಂದ  ವಾಹನ ಸವಾರರಿಗೆ ಬದಲಿ ಮಾರ್ಗದಲ್ಲಿ ಹೋಗುವಂತೆ ಸೂಚಿಸಿದೆ. ವಾಹನಗಳು ಕಡಿಮೆ ಇರುವುದರಿಂದ ಯಾವುದೇ ಸಂಚಾರ ದಟ್ಟಣೆ  ಇರುವುದಿಲ್ಲ.",Adugodi,2024-01-07 01:33:42.674421+00:00,,FKUSR01913,,
FKID007575,planned,procession,"Hosur Road, Bren Optimus, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",12.936476,77.6064183,Marigowda-TavarkereRdJunc,South Zone 2,Non-corridor,,2024-01-07 18:50:46+00:00,False,Low,unknown,closed,Christ University marthon,Mico Layout,2024-01-07 19:10:16.172810+00:00,,FKUSR01918,,
FKID007581,planned,construction,"Outer Ring Road, BTM Circle, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)",12.9166569,77.6099531,BTM16thMain-ORR Junc,South Zone 2,Non-corridor,,2024-01-08 00:34:46+00:00,False,Low,unknown,closed,BWSSB WORK (Water pipe leakage work),Mico Layout,,,FKUSR01708,,
FKID007603,planned,construction,"Kankanagar Main Road, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.041996,77.6119305,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,,2024-01-08 17:35:46+00:00,True,High,unknown,closed,[LOCATION] work Ganesh [PERSON] towards [LOCATION] service road [LOCATION],K.G. Halli,,,FKUSR01402,,
FKID007632,planned,construction,"Kankanagar Main Road, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.0419465,77.6119078,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,,2024-01-10 18:34:46+00:00,True,High,unknown,closed,Ganesh [PERSON] towards veerannapalya service road,K.G. Halli,,,FKUSR01402,,
FKID007633,planned,construction,"Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.0416414,77.6118399,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,,2024-01-09 16:30:46+00:00,True,High,unknown,closed,BWSSB WORK IS GOINGON NEAR GANESH SATKAR HOTEL TOWARDS ORR,K.G. Halli,,,FKUSR00304,,
FKID007635,planned,vehicle_breakdown,"NH 275, Halsuru Gate Police Station Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",12.9668575,77.5874883,UlsoorGateJunc,Central Zone 2,Mysore Road,,2024-01-09 23:07:46+00:00,True,High,unknown,closed,BBMP bus stop,Halasuru Gate,,,FKUSR00965,,
FKID007636,planned,construction,"ಟಾಂಕ್ ಬಂಡ್ ರಸ್ತೆ, ನೆಹರು ನಗರ, ಬೆಂಗಳೂರು ಮಧ್ಯ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560009, India",12.97424076,77.57447362,UpparpetJunction,Central Zone 2,Non-corridor,2024-01-10 12:05:46+00:00,2024-01-22 11:35:46+00:00,True,Low,unknown,closed,White Topping work at [LOCATION],Upparpet,,,FKUSR00009,17250.0,12.0
FKID007646,planned,construction,"University Road, Jnana Bharathi, Jnana Bharathi Ward, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560056, India",12.93630406,77.5124571,UniversityJunc(Janabharti),West Zone 1,Mysore Road,2024-01-11 06:05:46+00:00,2024-01-13 00:05:46+00:00,True,High,unknown,closed,Steel Girder replacement work on [LOCATION],Jnanabharathi,,,FKUSR00009,2520.0,6.0
FKID007658,planned,construction,"MBT Road, Govind Pura, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.0422521,77.6135108,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,,2024-01-10 20:51:46+00:00,False,High,unknown,closed,,Hebbala,,,FKUSR00601,,
FKID007660,planned,construction,"Dharmambudi Kere Road, Upparpet Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",12.9743854,77.5747985,UpparpetJunction,Central Zone 2,Non-corridor,,2024-01-24 21:20:46+00:00,True,Low,unknown,closed,White taping work in  progress From LTP road  L and O station  to Shanthala junction,Upparpet,,,FKUSR01103,,
FKID007663,planned,construction,"Kankanagar Main Road, Veeranapalya Village, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.042302,77.6120526,"VeerannapalyaJunction(BEL,HO)",North Zone 1,ORR North 1,,2024-01-10 18:35:46+00:00,False,High,unknown,closed,BWSSB WORK IS GOINGON NEAR Veerannapalya service road towards [LOCATION],K.G. Halli,,,FKUSR00304,,
FKID007681,planned,construction,"University Road, Jnana Bharathi, Jnana Bharathi Ward, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560056, India",12.93639036,77.5124615,UniversityJunc(Janabharti),West Zone 1,Mysore Road,2024-01-10 18:05:46+00:00,2024-01-13 00:05:46+00:00,True,High,unknown,closed,"Steel Girder
replacement work on [LOCATION]",Jnanabharathi,,,FKUSR00009,3240.0,18.0
FKID007686,planned,procession,"Siddalingaiah Circle, Kasturba Road, D'Souza Layout, Shanthala Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India",12.97200197,77.59397105,SiddalingaiahCircle,Central Zone 1,Mysore Road,2024-01-13 14:05:46+00:00,2024-01-13 22:05:46+00:00,True,High,unknown,closed,5K Safe-A-Thon Marthon,Cubbon Park,,,FKUSR00009,480.0,14.0
FKID007687,planned,construction,"Bellary Road, Vista Pixel, Jakkuru Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",13.0732666,77.5926118,JakkurCrossJunction,North Zone 1,Bellary Road 2,,2024-01-12 05:34:46+00:00,False,High,unknown,closed,NHAI centre median painiting work at jakkuru on flyover towards airport sir,Yelahanka,,,FKUSR00398,,
FKID007717,planned,construction,"Mysore Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",12.9352251,77.5130689,UniversityJunc(Janabharti),West Zone 1,Mysore Road,2024-01-12 22:02:46+00:00,2024-01-12 21:57:46+00:00,False,High,unknown,closed,[LOCATION] railway bridge work completed and traffic movement normal,Jnanabharathi,,,FKUSR00063,-5.0,22.0
FKID007731,planned,construction,"14th Main Road, Multi Ruby Apartment, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",12.9058785,77.5919371,Delmia-Jayanagar,South Zone 1,ORR West 1,,2024-01-14 06:05:46+00:00,True,High,unknown,closed,BWSSB sanitary work going on so only two wheelers are moving,J.P. Nagar,,,FKUSR00652,,
FKID007744,planned,construction,"HAL Airport Road, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9569897,77.7014448,MaratahalliBridgeJunc,East Zone 1,Varthur Road,,2024-01-13 17:05:46+00:00,True,High,unknown,closed,[PERSON] bridge under pass both side [LOCATION] work main rd close sir service rd open sir traffic slow moment [PERSON] sir,HAL Old Airport,,,FKUSR00369,,
FKID007748,planned,construction,"Mahatma Gandhi Road, Mahatma Gandhi Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9767292,77.5995506,QueensStatueCircle,Central Zone 1,Old Madras Road,,2024-01-13 18:05:46+00:00,False,High,unknown,closed,,Cubbon Park,,,FKUSR00838,,
FKID007787,planned,procession,"Jeevan Bhima Nagar Main Road, KPWD Quarters, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",12.9670116,77.6590653,BEML GateJunc(SuranjandasRd),Central Zone 1,Non-corridor,,2024-01-14 18:38:46+00:00,True,Low,unknown,closed,Women's Day celebration,Jeevanbheemanagar,,,FKUSR00636,,
FKID007823,planned,construction,"Kuvempu Underpass, BEL Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",13.0439997,77.5574639,BEL Circle,North Zone 1,ORR North 2,,2024-01-16 03:10:46+00:00,False,High,unknown,closed,White taping road construction processing,Jalahalli,,,FKUSR01357,,
FKID007830,planned,construction,"Bellary Road, Concorde Mayfair, KHB Colony, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",13.0948944,77.597465,YelhankaCircle,North Zone 2,Bellary Road 2,,2024-01-15 17:40:46+00:00,False,High,unknown,closed,NHAI painting work in front of yelahanka coffeeday towards airport sir,Yelahanka,2024-01-16 05:01:36.550142+00:00,,FKUSR00215,,
FKID007842,planned,construction,"24th Main Road, Sarakki Agrahara, JP Nagar Phase 5, Bengaluru, Karnataka. Pin-560078 (India)",12.9055399,77.5856482,JP Nagar 15th cross junction,South Zone 1,ORR West 1,,,False,High,unknown,closed,Sanitary work,J.P. Nagar,2024-01-16 19:41:46.358322+00:00,,FKUSR01948,,
FKID007913,planned,construction,"MBT Road, Chanukya Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",13.0409537,77.6205991,Nagavara-ORR Junction,North Zone 1,ORR North 1,,2024-01-24 23:01:46+00:00,False,High,unknown,closed,BWSSB work progress,Hennuru,,,FKUSR00361,,
FKID007932,planned,construction,"CV Raman Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",13.0146761,77.5727254,SadashivnagarJunc,unknown,Non-corridor,,2024-01-20 03:25:46+00:00,True,Low,unknown,closed,[PERSON],Sadashivanagar,2024-01-19 18:28:41.569065+00:00,,FKUSR00201,,
FKID007967,planned,vip_movement,"B Srinivasa Lane, Chanda Nagar, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)",12.9648574,77.574195,A S CharStreet-MysoreRdJunc,unknown,Mysore Road,,2024-01-20 21:22:46+00:00,False,High,unknown,closed,Market floyover uppar ramp unknown parsan wrong Parking on flyover,City Market,,,FKUSR01964,,
FKID007971,planned,construction,"Bellary Road, RMZ Galleria Residences, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",13.0925143,77.5966277,YelhankaCircle,unknown,Bellary Road 2,,2024-01-20 13:15:46+00:00,False,High,unknown,closed,NHAI road cleaning work in front of yelahanka coffeeday towards airport sir.. Vehicle movement is normal sir,Yelahanka,,,FKUSR00215,,
FKID007991,planned,public_event,"Risaldar Street, VV Giri Colony, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",12.9854021,77.5735578,KrishnaFlourMill,unknown,Non-corridor,,2024-01-21 15:27:46+00:00,True,Low,unknown,closed,Public function,Sheshadripuram,,,FKUSR00647,,
FKID008054,planned,public_event,"Sarakki Junction, ಹೊರ ವರ್ತುಲ ರಸ್ತೆ, ಬನಶಂಕರಿ ದೇವಸ್ಥಾನ ವಾರ್ಡ್, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ದಕ್ಷಿಣ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560078, India",12.90648742,77.57322907,KanakapuraRd-RingRdJunction,unknown,ORR West 1,2024-01-27 20:05:46+00:00,2024-01-27 23:05:46+00:00,True,High,unknown,closed,[PERSON] at [PERSON].,K.S. Layout,,,FKUSR00009,180.0,20.0
FKID008080,planned,protest,"Vittal Mallya Road, SKAV 909, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9674425,77.5948829,Richmond circle jn,unknown,Mysore Road,2024-01-25 02:57:46+00:00,2024-01-25 03:16:46+00:00,False,High,unknown,closed,LGV ವಾಹನ ಬಲಗಡೆ ಟೈರ್ ಬಾಲಸ್ಟ್ ಆಗಿದ್ದು ಇನ್ನು [PERSON] ದಲ್ಲಿ ಟೈರ್ ಬದಲಾವಣೆ ಮಾಡಿಕೊಂಡು ಹೋಗುತ್ತೇವೆ ಎಂದು ಹೇಳಿರುತ್ತಾರೆ ಸರ್,Halasuru Gate,2024-01-25 03:34:44.569252+00:00,,FKUSR00186,19.0,2.0
FKID008083,planned,construction,"Jakkur Main Road, Raitarasanthe, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",13.0975969,77.59905,SantheCircle,unknown,Bellary Road 2,,2024-01-25 04:13:46+00:00,True,High,unknown,closed,White tapping work Raitar sante towards surabj lagout jakkur road,Yelahanka,,,FKUSR01572,,
FKID008130,planned,public_event,"ಜಯಮಹಲ್ ರಸ್ತೆ, ಜಯಮಹಲ್ ಎಕ್ಸ್‌ಟೆನ್ಷನ್, ಜಯಮಹಲ್, ಬೆಂಗಳೂರು ಮಧ್ಯ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560046, India",13.00536609,77.59337783,"PriyadarshiniHotel,Jayamahal,RT Nagar",unknown,Non-corridor,2024-01-27 20:05:46+00:00,2024-01-28 00:05:46+00:00,True,Low,unknown,closed,EidgahQuddus SahebGround(Old Huj Camp) Millers Road (12.995327. 77.602052),R.T. Nagar,,,FKUSR00009,240.0,20.0
FKID008131,planned,public_event,"Service Road, ಕೆಂಪಾಪುರ, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560043, India",13.04009578,77.62433052,Nagavara-ORR Junction,unknown,Hennur Main Road,2024-01-27 17:05:46+00:00,2024-01-28 02:05:46+00:00,True,High,unknown,closed,Nagawara Junction ToPottery Junction,Hennuru,,,FKUSR00009,540.0,17.0
FKID008159,planned,construction,"Mahatma Gandhi Road, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9767078,77.6017133,AnilKumbleCircle,unknown,Old Madras Road,,2024-01-29 02:31:46+00:00,False,High,unknown,closed,[LOCATION] open,Cubbon Park,,,FKUSR00124,,
