id,event_type,event_cause,address,latitude,longitude,junction,zone,corridor,start_datetime,end_datetime,requires_road_closure,priority,direction,status,description,veh_type,police_station,closed_datetime,resolved_datetime,resolved_at_address,resolved_at_latitude,resolved_at_longitude,created_by_id,duration_min,start_hour
FKID005159,unplanned,accident,"2nd Cross Road, SNN Raj Spiritua, Umarbagh Layout, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",12.9112378,77.5724542,unknown,unknown,Non-corridor,2024-01-29 01:36:34.740000+00:00,,False,Low,unknown,closed,ಸಾರಕ್ಕಿ ಜಂಕ್ಷನ್ ಇಂದ ಬನಶಂಕರಿ ಬಸ್ ಸ್ಟಾಂಡ್ ಹೋಗುವ ಕಡೆ ಸಾರಕ್ಕಿ ಮಾರುಕಟ್ಟೆ ಜಂಕ್ಷನ್ ಲ್ಲಿ ಬಿಎಂಟಿಸಿ ಬಸ್ ಅಪಘಾತವಾಗಿದ್ದು ಸಂಚಾರ ನಿಧಾನಗತಿಯಲ್ಲಿರುತ್ತದೆ,unknown,K.S. Layout,,,,,,FKUSR01492,,1.0
FKID005160,unplanned,vehicle_breakdown,"Queens Road, Queens Road Junction, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.9833776,77.5970218,IndianExpressJunction,Central Zone 2,CBD 2,2023-12-22 19:13:10.910000+00:00,,False,High,unknown,closed,Traffic normal,bmtc_bus,Cubbon Park,,,,,,FKUSR01586,,19.0
FKID005161,unplanned,others,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",12.9884603,77.4728075,unknown,unknown,Non-corridor,2024-01-29 03:08:26.546000+00:00,,False,Low,unknown,closed,Bmtc breakdown  near nice road juction,unknown,Kamakshipalya,2024-01-29 03:37:16.179887+00:00,,,,,FKUSR00106,28.8,3.0
FKID005162,unplanned,vehicle_breakdown,"Bengaluru Bellary Road, Hunsemarrenhalli Junction, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",13.1506186,77.6198101,unknown,unknown,Bellary Road 2,2024-01-29 05:41:09.688000+00:00,,False,High,unknown,closed,Chikkjal tr ps limits toyota showroom opposite hgv vehicle offload tyre brust sir towards city,heavy_vehicle,Chikkajala,2024-01-29 08:03:31.569238+00:00,,,,,FKUSR00732,142.4,5.0
FKID005163,unplanned,accident,"Terminal 1 Departure Road, Arisinakunte, Bengaluru, Karnataka. Pin-560300 (India)",13.1951209,77.7073099,unknown,unknown,Non-corridor,2023-12-24 04:09:01.387674+00:00,,False,Low,unknown,closed,,unknown,Devanahalli Airport,,,,,,FKUSR01587,,4.0
FKID005165,unplanned,vehicle_breakdown,"Panathur Main Road, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",12.936535,77.7044933,unknown,unknown,Non-corridor,2024-01-29 02:14:37.274000+00:00,,False,Low,unknown,closed,ಪಣತೂರ್ ರೈಲ್ವೆ ಬ್ರಿಜ್ ಕಡೆಯಿಂದ  ಟುವರ್ಡ್ಸ್ ಪಣತೂರ್ ಕಡೆಗೆ ನೀರಿನ ಟ್ಯಾಂಕರ್ ಗಾಡಿಯು ಕೂಲೆಂಟ್ ಪೈಪ್ ಸಮಸ್ಯೆಯಿಂದ ಈ ವಾಹನ ನಿಯರ್ ಬೋಗನಹಳ್ಳಿ ಜಂಕ್ಷನ್  ಅಪ್ ಲೋಡ್ ಆಗಿರುತ್ತದೆ.,others,HAL Old Airport,,,,,,FKUSR00682,,2.0
FKID005166,unplanned,vehicle_breakdown,"19th Main Road, Heavie Halcyon, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.9217289,77.6448719,unknown,unknown,ORR East 1,2024-01-29 07:18:12.522000+00:00,,True,High,unknown,closed,14th main Down ramp to [LOCATION] service road was closed due to BMTCBus offload,bmtc_bus,HSR Layout,,,,,,FKUSR01589,,7.0
FKID005168,unplanned,vehicle_breakdown,"MBT Road, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.0309486,77.630687,HennurRoad-ORR Junc,unknown,ORR North 1,2024-01-29 21:45:33.017000+00:00,,False,High,unknown,closed,Stating prablm,heavy_vehicle,Hennuru,,,,,,FKUSR00300,,21.0
FKID005169,unplanned,water_logging,"Nallurahalli Main Road, Mahaveer Tranquil, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.9695137,77.7324047,unknown,unknown,Non-corridor,2024-01-29 20:46:00.947000+00:00,,False,Low,unknown,closed,Water logging sir,unknown,Whitefield,2024-03-27 01:35:46.046975+00:00,,,,,FKUSR01590,82369.8,20.0
FKID005170,unplanned,vehicle_breakdown,"Magadi Road, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",12.9768969,77.5646811,LeprosyhospitalJunc,unknown,Magadi Road,2024-01-29 20:02:10.831000+00:00,,False,High,unknown,closed,Y junction to [LOCATION],bmtc_bus,Magadi Road,,,,,,FKUSR01591,,20.0
FKID005171,unplanned,vehicle_breakdown,"Madiwala Underpass, Madiwala Junction, Madivala, Bengaluru, Karnataka. Pin-560068 (India)",12.9240352,77.6184979,AyyappaTempleJunc,unknown,Hosur Road,2024-01-29 17:08:48.665000+00:00,,False,High,unknown,closed,Towards City Bmtc vajra bus battery problem traffic slow movement sir,bmtc_bus,Madiwala,2024-01-29 18:11:51.060538+00:00,,,,,FKUSR01592,63.0,17.0
FKID005172,unplanned,vehicle_breakdown,"CV Raman Road, Salarpuria Satva Luxuria, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",13.0175987,77.5573269,YeshwanthpuraCircle,unknown,Tumkur Road,2024-01-29 19:09:58.341000+00:00,,False,High,unknown,closed,,heavy_vehicle,Yeshwanthpura,2024-01-29 19:32:18.216771+00:00,,,,,FKUSR01593,22.3,19.0
FKID005173,unplanned,vehicle_breakdown,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",12.9804179,77.5704887,KhodaysCircle(DV UrsCircle),unknown,Non-corridor,2024-01-29 20:40:29.813000+00:00,,False,Low,unknown,closed,,private_bus,Chamarajpet,2024-01-29 21:16:41.734399+00:00,,,,,FKUSR00415,36.2,20.0
FKID005174,unplanned,pot_holes,"DLF Town Road, Avani Shringeri Nagar, Devarachikannahalli, Bengaluru, Karnataka. Pin-560076 (India)",12.878403,77.6102723,unknown,unknown,Non-corridor,2024-01-29 21:13:06.750000+00:00,,False,Low,unknown,active,,unknown,Hulimavu,,,,,,FKUSR00914,,21.0
FKID005175,unplanned,pot_holes,"DLF Town Road, Avani Shringeri Nagar, Devarachikannahalli, Bengaluru, Karnataka. Pin-560076 (India)",12.8784723,77.6102632,unknown,unknown,Non-corridor,2024-01-29 21:12:22.166000+00:00,,False,Low,unknown,active,,unknown,Hulimavu,,,,,,FKUSR00914,,21.0
FKID005176,unplanned,pot_holes,"New Temple Road, Brigade IRV Centre, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.9696802,77.7319151,unknown,unknown,Non-corridor,2024-01-29 22:09:47.996000+00:00,,False,Low,unknown,active,[LOCATION] water leakage,unknown,Whitefield,,,,,,FKUSR00046,,22.0
FKID005177,unplanned,others,"Outer Ring Road, Soulspace Paradigm, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9502115,77.6993885,unknown,unknown,ORR East 1,2024-01-29 23:12:15.842000+00:00,,False,High,unknown,closed,Sewage water leakage flow on road infront of [LOCATION] blue hotel,unknown,HAL Old Airport,2024-02-02 19:19:10.368225+00:00,,,,,FKUSR00687,5526.9,23.0
FKID005178,unplanned,vehicle_breakdown,"Subramanyapura Main Road, Teachers Colony, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",12.9140531,77.5675163,unknown,unknown,ORR West 1,2024-01-29 21:04:12.901000+00:00,,False,High,unknown,closed,From [PERSON] canteen towards yarab nagr jn,taxi,Banashankari,2024-01-29 21:08:36.348480+00:00,,,,,FKUSR01117,4.4,21.0
FKID005180,unplanned,vehicle_breakdown,"Haralur Road, Madduramma Junction, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)",12.9020285,77.6605351,unknown,unknown,Non-corridor,2024-01-29 19:30:28.186000+00:00,,False,Low,unknown,closed,ಹರಳೂರು ರೋಡ್ ನಲ್ಲಿ ಟಿಪ್ಪರ್ (HGV) ಸ್ಟಾರ್ಟಿಂಗ್ ಪ್ರಾಬ್ಲಮ್ ಇಂದ ನಿಂತಿದ್ದು ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮೂವ್ಮೆಂಟ್ ಇರುತ್ತೆ ಸರ್ 🙏,heavy_vehicle,HSR Layout,,,,,,FKUSR01580,,19.0
FKID005181,unplanned,vehicle_breakdown,"Subramanyapura Main Road, Udayanagar, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)",12.9113794,77.5539078,unknown,South Zone 1,Non-corridor,2023-12-26 05:19:32.362000+00:00,,False,Low,unknown,closed,[PERSON],bmtc_bus,K.S. Layout,,,,,,FKUSR00115,,5.0
FKID005182,unplanned,vehicle_breakdown,"Bellary Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",13.0200257,77.5840604,unknown,North Zone 2,Bellary Road 1,2023-12-26 05:29:05.090000+00:00,,False,High,unknown,closed,Off road at hmt bus stop incoming side towards mekhri cir,lcv,R.T. Nagar,,,,,,FKUSR00394,,5.0
FKID005183,unplanned,vehicle_breakdown,"Outer Ring Road, Sharadamma Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",12.9508198,77.7000234,unknown,unknown,ORR East 1,2024-01-29 19:12:19.202000+00:00,,False,High,unknown,closed,ಮಾರತಳ್ಳಿ ಬ್ರಿಜ್ ಟುವರ್ಡ್ಸ್ ಸಿಲ್ಕ್ ಬೋರ್ಡ್ ಕಡೆಗೆ [PERSON] ರೋಡ್ ಹತ್ತಿರ ಕ್ರೀಮ್ ಸ್ಟೋನ್,lcv,HAL Old Airport,2024-01-29 19:42:00.186263+00:00,,,,,FKUSR00113,29.7,19.0
FKID005184,unplanned,vehicle_breakdown,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",13.0197552,77.7090345,unknown,unknown,Non-corridor,2024-01-29 21:58:38.344000+00:00,,False,Low,unknown,closed,ಮೇಡಳ್ಳಿ ಜಂಕ್ಷನ್ ನಿಂದ ಭಟ್ಟರಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಬರುವ ಕಡೆ ಬಸ್ ಅಪ್ಲೋಡ್ ಆಗಿ ನಿಂತಿದೆ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟ್ ಸ್ಲೋ ಇದೆ ಸರ್,ksrtc_bus,K.R. Pura,2024-01-29 22:10:30.007281+00:00,,,,,FKUSR00238,11.9,21.0
FKID005186,unplanned,vehicle_breakdown,"Dr Rajkumar Puniya Bhoomi Road, Vishwaguru Basaveshwara Circle, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",12.9129818,77.5667649,unknown,South Zone 1,ORR West 1,2023-12-26 21:22:31.602000+00:00,,False,High,unknown,closed,Intra LGV is breakdown @ kS layout underpass,others,K.S. Layout,,,,,,FKUSR01511,,21.0
FKID005187,unplanned,vehicle_breakdown,"3rd Cross Road, Block 4 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.0334542,77.629103,unknown,North Zone 1,ORR North 1,2023-12-26 20:41:53.256000+00:00,,False,High,unknown,closed,Vehicle breakdown,lcv,K.G. Halli,,,,,,FKUSR01594,,20.0
FKID005188,unplanned,others,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",12.9456592,77.4958458,unknown,West Zone 1,Non-corridor,2023-12-27 09:18:19.035000+00:00,,False,Low,unknown,closed,Near [LOCATION] junction BMTC bus tier puncher,unknown,Jnanabharathi,2024-02-28 03:45:38.728996+00:00,,,,,FKUSR01002,90387.3,9.0
FKID005189,unplanned,construction,"MBT Road, Amanikere, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.0421167,77.5948983,unknown,North Zone 1,ORR North 1,2023-12-27 22:37:18.505000+00:00,,False,High,unknown,closed,[LOCATION] work is going on near Bethel Church service road towards veeranapalya sir,unknown,Hebbala,2023-12-27 23:28:25.849675+00:00,,,,,FKUSR00141,51.1,22.0
FKID005190,unplanned,vehicle_breakdown,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",12.9475916,77.5335062,unknown,West Zone 2,Mysore Road,2023-12-28 21:16:19.355000+00:00,,False,High,unknown,closed,Vehicle normal hogtide,heavy_vehicle,Byatarayanapura,,,,,,FKUSR00671,,21.0
FKID005191,unplanned,pot_holes,"Whitefield Main Road, Brigade Harmony, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",12.9572067,77.7457017,unknown,East Zone 1,Varthur Road,2023-12-26 05:33:13.646000+00:00,,False,High,unknown,active,[LOCATION] towards varthur kodi near varthur [PERSON],unknown,Whitefield,,,,,,FKUSR01485,,5.0
FKID005192,unplanned,vehicle_breakdown,"MBT Road, MC Sarovar Apartment, Sidhappa Layout, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",13.0243445,77.7167056,unknown,East Zone 2,Non-corridor,2023-12-29 22:29:23.126000+00:00,,False,Low,unknown,closed,[PERSON] towards medahalli upper ramp traffic no problem sir,ksrtc_bus,K.R. Pura,,,,,,FKUSR00452,,22.0
FKID005193,unplanned,others,"Kadugodi Railway Bridge, Golden Blossom Apartment, Belatur Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",13.0002617,77.757775,unknown,East Zone 2,Non-corridor,2023-12-30 03:47:19.319000+00:00,,False,Low,unknown,closed,Starting problem,unknown,Mahadevapura,2023-12-30 05:26:16.310436+00:00,,,,,FKUSR00527,98.9,3.0
FKID005194,unplanned,pot_holes,"Tindlu Road, Kodigehalli Circle, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",13.0601759,77.5766482,unknown,North Zone 1,Non-corridor,2023-12-30 20:42:56.234000+00:00,,False,Low,unknown,closed,Chamber repair sir,unknown,Kodigehalli,2024-02-23 20:35:39.921992+00:00,,,,,FKUSR01035,79192.7,20.0
FKID005195,unplanned,road_conditions,"1st Main Road, Dr Shivaramakaranth Nagar, Srirampura, Bengaluru, Karnataka. Pin-560077 (India)",13.0705131,77.6205588,unknown,North Zone 1,Non-corridor,2024-01-01 01:29:17.906000+00:00,,False,Low,unknown,closed,ನಮಸ್ತೆ ಸರ್ ರೈಲ್ವೆ [LOCATION] ಪಾಸ್ ಟುವರ್ಡ್ ಹೆಗಡೆ ನಗರ ಟುವರ್ಡ್ ಜಕ್ಕೂರು ರಸ್ತೆ ರೈಲ್ವೆ ಕಂಬಿಗಳು ಅವುಗಳನ್ನು ವೆಲ್ಡಿಂಗ್ ಮಾಡುವುದರ ಮೂಲಕ ಸರಿ ಮಾಡಲು ಎರಡು ಗಂಟೆಗಳ ಕಾಲ ಕೆಲಸ ನಡೆಯುತ್ತದೆ ಟ್ರಾಫಿಕ್ ಸಮಸ್ಯೆ ಇರುವುದಿಲ್ಲ ಓಪನ್ ಮಾಡುತ್ತೇವೆ ಸರ್ ಯಾವುದೇ ಟ್ರಾಫಿಕ್ ಸಮಸ್ಯೆ ಇರುವುದಿಲ್ಲ ಸಾರ್ ನಮಸ್ತೆ,unknown,Hennuru,2024-01-06 00:01:52.847282+00:00,,,,,FKUSR00310,7112.6,1.0
FKID005196,unplanned,others,"Bangalore Neelamangla Toll Plaza, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",13.0567,77.4727486,unknown,unknown,Non-corridor,2024-01-01 01:53:53.512000+00:00,,True,Low,unknown,active,Behind himalaya company back side  makali fire,unknown,No Police Station,,,,,,FKUSR00171,,1.0
FKID005197,unplanned,water_logging,"38th Cross Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",12.9217733,77.585775,unknown,South Zone 1,Non-corridor,2023-11-09 20:51:36.296000+00:00,,False,Low,unknown,closed,Traffic movement is noraml,unknown,Jayanagara,2023-11-13 21:31:36.702368+00:00,,,,,FKUSR00854,5800.0,20.0
FKID005198,unplanned,vehicle_breakdown,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",13.0432983,77.6079367,unknown,North Zone 1,ORR North 1,2023-11-10 01:22:07.058000+00:00,,False,High,unknown,closed,Vehicle breakdown due to starting problem,lcv,Hebbala,2023-11-10 02:24:49.178832+00:00,,,,,FKUSR00141,62.7,1.0
FKID005199,unplanned,vehicle_breakdown,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.033575,77.58831,unknown,North Zone 2,Bellary Road 1,2023-11-10 03:34:33.419000+00:00,,False,High,unknown,closed,Starting problem,lcv,Kodigehalli,2023-11-10 04:57:04.724025+00:00,,,,,FKUSR00285,82.5,3.0
FKID005200,unplanned,vehicle_breakdown,"Hesarghatta Road, GK Muniappa Gardens, Singapura, Bengaluru, Karnataka. Pin-560097 (India)",13.07549,77.5469283,unknown,North Zone 1,Hennur Main Road,2023-11-10 06:06:31.253000+00:00,,False,High,unknown,resolved,ನಮಸ್ತೆ ಸರ್ ನಾಗವಾರ ಟುವರ್ಡ್ ತಣಿಸಂದ್ರ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ಬಿ ಎಂ [PERSON] ಸಿ ಬಸ್ ಆಫ್ ರೋಡ್ ಆಗಿರುತ್ತದೆ ಸೈಡಲ್ಲಿ ಇದ್ದು ಒಂದು ಆಗುತ್ತದೆ ಮೆಕಾನಿಕ್ [LOCATION] ಆದಷ್ಟು ಬೇಗ ರಿಮೋವ್ ಮಾಡಿಸುತ್ತೇನೆ ಸರ್,bmtc_bus,Hennuru,,2023-11-10 07:21:41.463359+00:00,"Hesarghatta Road, GK Muniappa Gardens, Singapura, Bengaluru, Karnataka. Pin-560097 (India)",13.07549,77.5469283,FKUSR00310,75.2,6.0
FKID005201,unplanned,vehicle_breakdown,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",13.0395867,77.5433917,unknown,North Zone 2,ORR North 2,2023-11-10 19:28:39.194000+00:00,,False,High,unknown,closed,Starting problem sir traffic one side moment sir,private_bus,Jalahalli,2023-11-10 19:39:19.836357+00:00,,,,,FKUSR00298,10.7,19.0
FKID005202,unplanned,vehicle_breakdown,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",13.0198716,77.7091574,unknown,East Zone 2,Non-corridor,2023-11-11 04:48:47.417000+00:00,,True,Low,unknown,closed,Wheel puncture,lcv,K.R. Pura,2023-11-11 07:28:04.759870+00:00,,,,,FKUSR00561,159.3,4.0
FKID005203,unplanned,vehicle_breakdown,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.03656,77.5894167,unknown,North Zone 2,Bellary Road 1,2023-11-11 20:34:18.844000+00:00,,False,High,unknown,closed,Gear problem,private_bus,Hebbala,,,,,,FKUSR01453,,20.0
FKID005204,unplanned,vehicle_breakdown,"Magadi Main Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",12.9874952,77.4752769,unknown,West Zone 1,Non-corridor,2023-11-12 02:50:44.442000+00:00,,False,Low,unknown,closed,Vehicle is beside the road there is no problem to flow of traffic,others,Kamakshipalya,2023-11-12 03:08:01.573460+00:00,,,,,FKUSR01386,17.3,2.0
FKID005206,unplanned,vehicle_breakdown,"Outer Ring Road, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",12.9337824,77.6890112,unknown,East Zone 1,ORR East 1,2023-11-13 20:47:18.867000+00:00,,False,High,unknown,closed,,bmtc_bus,HAL Old Airport,2023-11-13 21:28:09.012094+00:00,,,,,FKUSR01596,40.8,20.0
FKID005207,unplanned,vehicle_breakdown,"1st Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",13.0231313,77.5848147,unknown,North Zone 2,Bellary Road 1,2023-11-13 21:31:32.291000+00:00,,False,High,unknown,closed,Starting problem,auto,R.T. Nagar,,,,,,FKUSR00285,,21.0
FKID005208,unplanned,others,"1st Main Road, Ramaiah Industrial Estate, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)",12.9893396,77.4938904,unknown,West Zone 1,Magadi Road,2023-11-13 22:35:07.594000+00:00,,True,High,unknown,closed,Ayyappa swamya ಅನ್ನದಾನ ಕಾರ್ಯಕ್ರಮ,unknown,Kamakshipalya,2023-12-10 05:01:39.133429+00:00,,,,,FKUSR00464,37826.5,22.0
FKID005209,unplanned,vehicle_breakdown,"19th Cross Road, Poornapragna Housing Society Layout, Kodipur, Bengaluru, Karnataka. Pin-560061 (India)",12.9097357,77.5365061,unknown,South Zone 1,Non-corridor,2023-11-14 01:30:18.438000+00:00,,False,Low,unknown,resolved,[LOCATION] gate to [LOCATION] pillar junction [LOCATION] bus break problem,bmtc_bus,Wilson Garden,,2023-11-14 01:43:30.584801+00:00,"19th Cross Road, Poornapragna Housing Society Layout, Kodipur, Bengaluru, Karnataka. Pin-560061 (India)",12.9097357,77.5365061,FKUSR01045,13.2,1.0
FKID005210,unplanned,vehicle_breakdown,"Nice Bangalore Mysore Expressway, Hanumanthappa Layout, Hosakerehalli, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",12.9262483,77.5318283,unknown,West Zone 1,Non-corridor,2023-11-14 02:29:38.088000+00:00,,False,Low,unknown,closed,This vehicle off road at near [PERSON] due to Tyre problem..traffic no prablem sir,lcv,Kengeri,2023-11-14 03:36:58.843077+00:00,,,,,FKUSR01597,67.3,2.0
FKID005211,unplanned,others,"Byrathi Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.0570632,77.6484321,unknown,East Zone 2,Non-corridor,2023-11-14 19:27:14.312000+00:00,,False,Low,unknown,closed,ನಮಸ್ತೆ ಸರ್ ಗುಡ್ ಮಾರ್ನಿಂಗ್ ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ಭೈರತಿ ಕ್ರಾಸ್ ಹತ್ತಿರ ವೈಟ್ ಟಾಪಿಂಗ್ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿರುವುದರಿಂದ ವಾಹನಗಳ ಸಂಚಾರವು ಬಾಗಲೂರು ಕಡೆ ನಿಧಾನಗತಿಯಲ್ಲಿ  ಸಾಗುತ್ತಿದೆ ಸರ್,unknown,Hennuru,2023-11-15 04:18:40.095644+00:00,,,,,FKUSR00694,531.4,19.0
FKID005212,unplanned,vehicle_breakdown,"Outer Ring Road, Jain Heights Revanta, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",13.0355364,77.5413874,unknown,North Zone 2,ORR North 2,2023-11-15 02:30:33.625000+00:00,,False,High,unknown,closed,Airlock aagide traffic one side movement,heavy_vehicle,Jalahalli,,,,,,FKUSR00210,,2.0
FKID005213,unplanned,congestion,"Venugopal Swamy Temple Street, Konena Agrahara, Bengaluru, Karnataka. Pin-560017 (India)",12.9591573,77.6611908,unknown,Central Zone 1,Old Airport Road,2023-11-15 06:20:33.479000+00:00,,False,High,unknown,closed,Vip moment,unknown,Jeevanbheemanagar,2023-11-15 06:22:07.170779+00:00,,,,,FKUSR00417,1.6,6.0
FKID005214,unplanned,vehicle_breakdown,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",13.0249001,77.585098,unknown,North Zone 2,Bellary Road 1,2023-11-15 07:26:05.112000+00:00,,False,High,unknown,closed,ಕಾರ್,lcv,Kodigehalli,2023-11-15 07:40:13.139359+00:00,,,,,FKUSR00395,14.1,7.0
